rep	classifier	thisgene	distance	adm_time	adm_amount	sel_time	m2_s	m2freq_p1	m2freq_p3	start	end	num_alleles	meanp1	Dstat	fD	Het	divratioavg	Q_10_100_q95	Q_10_100_q90	Q_10_100_max	Q_1_100_q95	Q_1_100_q90	Q_1_100_max	U_10_0_100	U_10_20_100	U_10_50_100	U_10_80_100	U_1_0_100	U_1_20_100	U_1_50_100	U_1_80_100	p1_S	p2_S	p3_S	thetaW1	thetaW2	thetaW3	thetapi1	thetapi2	thetapi3	thetaH1	thetaH2	thetaH3	p1_H1	p1_H2	p1_H12	p1_H2H1	p2_H1	p2_H2	p2_H12	p2_H2H1	p3_H1	p3_H2	p3_H12	p3_H2H1	Zns1	Zns2	Zns3	
0	0	seg1	298689.5	8730	0.02	48	0.0563668	1.0	0.79	2420001	2470000	20	0.1299482148886286	nan	0.0	1.5880317606352128e-06	0.039058823529411764	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	6	0.0	2.213507831787979	1.0216189992867595	0.0	0.8166331658291458	0.07979899497487437	0.0	0.0778391959798995	0.0006030150753768845	1	0	1	0	0.3682499999999999	0.037624999999999964	0.5407499999999998	0.10217243720298703	0.9219000000000002	0.000300000000000189	0.9411000000000002	0.00032541490400280826	Nan	0.014674457426686724	4.3974165890789254e-05	
0	0	seg1	288689.5	8730	0.02	48	0.0563668	1.0	0.79	2430001	2480000	17	0.1299482148886286	nan	0.0	3.5180703614072282e-06	0.08560975609756098	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	9	7	0.0	1.532428498930139	1.1918888325012194	0.0	0.4245728643216082	0.17678391959798995	0.0	0.027688442211055278	0.004120603015075377	1	0	1	0	0.6447000000000004	0.012675000000000325	0.7798500000000004	0.019660307119591	0.8301500000000002	0.0020500000000001073	0.9029500000000001	0.0024694332349576666	Nan	0.02974300845212291	0.0001497984394421812	
0	0	seg1	278689.5	8730	0.02	48	0.0563668	1.0	0.79	2440001	2490000	24	0.1299482148886286	nan	0.0	3.0182603652073044e-05	0.9420714285714286	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	11	14	0.0	1.872968165359059	2.3837776650024387	0.0	0.8319095477386935	1.5166834170854273	0.0	0.06256281407035176	0.6742713567839196	1	0	1	0	0.44620000000000004	0.0237	0.5632	0.053115194979829666	0.34845	0.045949999999999935	0.53545	0.13186970871000125	Nan	0.041332995105017444	0.030705822419358833	
0	0	seg1	268689.5	8730	0.02	48	0.0563668	1.0	0.79	2450001	2500000	26	0.1299482148886286	nan	0.0	2.9985599711994242e-05	0.8077222222222222	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	14	0.0	2.213507831787979	2.3837776650024387	0.0	0.6452261306532664	1.50678391959799	0.0	0.03819095477386935	0.6741206030150754	1	0	1	0	0.6098500000000004	0.009225000000000372	0.7106000000000005	0.015126670492744717	0.3578	0.04419999999999996	0.5426	0.12353269983230844	Nan	0.03349270350361652	0.030907587788242253	
0	0	seg1	258689.5	8730	0.02	48	0.0563668	1.0	0.79	2460001	2510000	26	0.1299482148886286	nan	0.0	3.582271645432909e-05	1.0319010416666672	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	15	13	0.0	2.5540474982168986	2.213507831787979	0.0	0.8198492462311558	1.800100502512563	0.0	0.05452261306532663	0.7124623115577889	1	0	1	0	0.47935	0.01694999999999991	0.60175	0.03536038385313427	0.3407999999999997	0.02157499999999979	0.43684999999999974	0.06330692488262854	Nan	0.02439131062723728	0.047044865363651094	
0	0	seg1	248689.5	8730	0.02	48	0.0563668	1.0	0.79	2470001	2520000	26	0.1299482148886286	nan	0.0	3.562571251425028e-05	1.0539682539682544	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	15	13	0.0	2.5540474982168986	2.213507831787979	0.0	0.7804522613065327	1.7902010050251256	0.0	0.05371859296482412	0.7123115577889447	1	0	1	0	0.486	0.01677499999999993	0.6093	0.03451646090534965	0.34104999999999974	0.021824999999999817	0.44274999999999975	0.0639935493329419	Nan	0.0147833805918036	0.03957530339470697	
0	0	seg1	238689.5	8730	0.02	48	0.0563668	1.0	0.79	2480001	2530000	29	0.1299482148886286	nan	0.0	4.0324806496129925e-05	1.0988888888888895	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	19	13	0.0	3.235126831074738	2.213507831787979	0.0	1.2111055276381912	2.0263316582914572	0.0	0.10547738693467337	0.747537688442211	1	0	1	0	0.3238	0.02129999999999993	0.4063	0.06578134651019127	0.35839999999999983	0.027774999999999883	0.4906499999999998	0.07749720982142828	Nan	0.014122301237867115	0.07085211528215611	
0	0	seg1	228689.5	8730	0.02	48	0.0563668	1.0	0.79	2490001	2540000	23	0.1299482148886286	nan	0.0	1.4056281125622512e-05	0.32695783132530426	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	17	7	0.0	2.8945871646458183	1.1918888325012194	0.0	1.1015075376884422	0.7063316582914573	0.0	0.10452261306532663	0.07758793969849247	1	0	1	0	0.3646999999999999	0.022474999999999967	0.4758499999999999	0.061625993967644566	0.6588000000000003	0.01880000000000015	0.8588000000000002	0.02853673345476646	Nan	0.016756692976409294	0.10484492235022158	
0	0	seg1	218689.5	8730	0.02	48	0.0563668	1.0	0.79	2500001	2550000	18	0.1299482148886286	nan	0.0	1.385727714554291e-05	0.3146803652968005	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	6	0.0	2.213507831787979	1.0216189992867595	0.0	0.9927135678391961	0.6963316582914573	0.0	0.10276381909547738	0.07753768844221105	1	0	1	0	0.42545	0.022224999999999995	0.5461	0.052238805970149245	0.6593500000000002	0.01935000000000009	0.8593500000000003	0.029347084249639922	Nan	0.02683459532571599	0.13618517813963124	
0	0	seg1	208689.5	8730	0.02	48	0.0563668	1.0	0.79	2510001	2560000	18	0.1299482148886286	nan	0.0	1.1297225944518892e-05	0.27716216216215245	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	5	0.0	2.213507831787979	0.8513491660722996	0.0	1.3089949748743717	0.5676884422110553	0.0	0.16839195979899496	0.06547738693467337	1	0	1	0	0.24930000000000002	0.051275000000000015	0.39170000000000005	0.20567589249899723	0.5018000000000001	0.032575000000000076	0.6730500000000001	0.06491630131526518	Nan	0.02714367331913439	0.004111884118117956	
0	0	seg1	198689.5	8730	0.02	48	0.0563668	1.0	0.79	2520001	2570000	20	0.1299482148886286	nan	0.0	1.1695233904678096e-05	0.2835210210210109	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	7	0.0	2.213507831787979	1.1918888325012194	0.0	1.318894472361809	0.5876884422110553	0.0	0.1685427135678392	0.06557788944723618	1	0	1	0	0.2495	0.05147499999999999	0.3919	0.20631262525050098	0.48825	0.03262499999999996	0.657	0.06682027649769577	Nan	0.03900272281404116	0.002127587379270941	
0	0	seg1	188689.5	8730	0.02	48	0.0563668	1.0	0.79	2530001	2580000	17	0.1299482148886286	nan	0.0	7.519150383007661e-06	0.1985263157894737	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	10	7	0.0	1.7026983321445992	1.1918888325012194	0.0	0.8982412060301509	0.3778391959798995	0.0	0.11683417085427136	0.03422110552763819	1	0	1	0	0.32685	0.051224999999999965	0.49485	0.1567232675539237	0.6490500000000003	0.01702500000000029	0.8319000000000003	0.026230644788537524	Nan	0.026936094140813577	0.0006905266336205111	
0	0	seg1	178689.5	8730	0.02	48	0.0563668	1.0	0.79	2540001	2590000	19	0.1299482148886286	nan	0.0	1.114622292445849e-05	0.252597402597403	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	10	10	0.0	1.7026983321445992	1.7026983321445992	0.0	0.9064321608040203	0.5601005025125628	0.0	0.11869346733668341	0.042914572864321605	1	0	1	0	0.4220499999999999	0.04382499999999995	0.625	0.10383840777159094	0.5953500000000003	0.017750000000000266	0.7701500000000003	0.029814394893760407	Nan	0.050597330421485655	0.023005973417027103	
0	0	seg1	168689.5	8730	0.02	48	0.0563668	1.0	0.79	2550001	2600000	27	0.1299482148886286	nan	0.0	1.654433088661773e-05	0.38156249999999947	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	16	13	0.0	2.7243173314313585	2.213507831787979	0.0	0.9477889447236183	0.831356783919598	0.0	0.10748743718592965	0.07316582914572864	1	0	1	0	0.39824999999999994	0.03824999999999995	0.59625	0.09604519774011289	0.44065	0.031049999999999967	0.59425	0.07046408714399176	Nan	0.019045887379865633	0.027320288455836363	
0	0	seg1	158689.5	8730	0.02	48	0.0563668	1.0	0.79	2560001	2610000	27	0.1299482148886286	nan	0.0	1.2274245484909696e-05	0.28132183908045977	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	18	11	0.0	3.064856997860278	1.872968165359059	0.0	1.0574874371859295	0.61678391959799	0.0	0.08824120603015076	0.046532663316582915	1	0	1	0	0.34814999999999985	0.028924999999999923	0.4667999999999998	0.08308200488295256	0.5889500000000002	0.01892500000000019	0.7701500000000002	0.03213345784871413	Nan	0.012810573767819841	0.03716936337464284	
0	0	seg1	148689.5	8730	0.02	48	0.0563668	1.0	0.79	2570001	2620000	26	0.1299482148886286	nan	0.0	1.1727234544690894e-05	0.29586448598130843	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	19	9	0.0	3.235126831074738	1.532428498930139	0.0	1.1091457286432163	0.5892964824120603	0.0	0.09688442211055276	0.043869346733668345	1	0	1	0	0.25334999999999996	0.037124999999999936	0.34635	0.14653641207815252	0.5322500000000001	0.021025000000000182	0.7038500000000001	0.03950211366838925	Nan	0.00758472257647384	0.035822153351803596	
0	0	seg1	138689.5	8730	0.02	48	0.0563668	1.0	0.79	2580001	2630000	26	0.1299482148886286	nan	0.0	9.471189423788475e-06	0.23495934959349568	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	19	8	0.0	3.235126831074738	1.3621586657156792	0.0	1.3047738693467341	0.4759296482412061	0.0	0.13241206030150754	0.03663316582914573	1	0	1	0	0.19014999999999996	0.04192499999999996	0.2748499999999999	0.2204838285564027	0.6180500000000002	0.017425000000000135	0.8040500000000002	0.028193511851792134	Nan	0.007968094356639132	0.045429412521202375	
0	0	seg1	128689.5	8730	0.02	48	0.0563668	1.0	0.79	2590001	2640000	24	0.1299482148886286	nan	0.0	8.892177843556871e-06	0.215042735042735	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	17	8	0.0	2.8945871646458183	1.3621586657156792	0.0	1.2941708542713573	0.44683417085427135	0.0	0.132964824120603	0.03557788944723618	1	0	1	0	0.21484999999999996	0.04262499999999997	0.31444999999999995	0.19839422853153352	0.6101500000000002	0.01725000000000021	0.7949500000000002	0.028271736458248306	Nan	0.01378814482706819	0.01293003589051766	
0	0	seg1	118689.5	8730	0.02	48	0.0563668	1.0	0.79	2600001	2650000	22	0.1299482148886286	nan	0.0	7.43314866297326e-06	0.17860619469026548	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	12	11	0.0	2.043237998573519	1.872968165359059	0.0	1.1948743718592962	0.3735175879396986	0.0	0.13175879396984924	0.01844221105527638	1	0	1	0	0.23074999999999998	0.04152499999999998	0.33514999999999995	0.1799566630552545	0.6719000000000003	0.0076750000000003205	0.7860000000000003	0.011422830778390113	Nan	0.01125651827063697	0.002381556866333929	
0	0	seg1	108689.5	8730	0.02	48	0.0563668	1.0	0.79	2610001	2660000	25	0.1299482148886286	1.0	0.3116964076989012	1.501530030600612e-05	0.6737577339520523	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	11	15	0.5454545454545455	1.872968165359059	2.5540474982168986	0.5	0.7886934673366837	0.7545226130653266	0.16666666666666666	0.085678391959799	1.3057788944723618	0.625	0.0625	1.0	0.1	0.41489999999999994	0.03667499999999996	0.5932499999999999	0.0883947939262472	0.5373500000000004	0.01172500000000043	0.6388500000000005	0.02182004280264338	Nan	0.03112588609860718	0.007558756389034713	
0	0	seg1	98689.5	8730	0.02	48	0.0563668	1.0	0.79	2620001	2670000	23	0.1299482148886286	1.0	0.28292544914415046	1.25122502450049e-05	0.7316063138347446	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	2	9	13	1.090909090909091	1.532428498930139	2.213507831787979	1.0	0.5642211055276382	0.6287437185929649	0.3333333333333333	0.058894472361809044	1.3009045226130653	0.625	0.0625	1.0	0.1	0.5647000000000002	0.024475000000000247	0.7778500000000002	0.04334159730830572	0.5717500000000003	0.016725000000000323	0.7282000000000003	0.029252295583734697	1.0	0.04406797426801998	0.007535832664644908	
0	0	seg1	88689.5	8730	0.02	48	0.0563668	1.0	0.79	2630001	2680000	27	0.1299482148886286	1.0	0.29677443288260713	2.142142842856857e-05	0.878934352517962	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	3	10	17	1.6363636363636365	1.7026983321445992	2.8945871646458183	1.5	0.26427135678391966	1.0764321608040202	0.5	0.007085427135678392	2.5919095477386933	0.625	0.0625	1.0	0.1	0.7604000000000004	0.0035000000000003917	0.8213000000000004	0.004602840610205668	0.5306000000000005	0.012200000000000544	0.6314000000000005	0.02299283829626938	1.0	0.022393411359963315	0.018155387181958332	
0	0	seg1	78689.5	8730	0.02	48	0.0563668	1.0	0.79	2640001	2690000	30	0.1299482148886286	1.0	0.2501211524332098	2.336546730934618e-05	1.9599973418412917	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	4	11	18	2.181818181818182	1.872968165359059	3.064856997860278	2.1666666666666665	0.27507537688442213	1.174120603015075	1.1666666666666667	0.006331658291457287	2.5947236180904523	0.375	0.125	0.625	0.3333333333333333	0.7513500000000004	0.0031250000000003775	0.8119000000000004	0.004159180142410828	0.4950499999999998	0.012024999999999897	0.5992999999999998	0.02429047570952409	0.6666666666666666	0.018337543679735127	0.020526437450278313	
0	0	seg1	68689.5	8730	0.02	48	0.0563668	1.0	0.79	2650001	2700000	30	0.1299482148886286	1.0	0.24974245309524543	2.2380447608952174e-05	1.9446371610864568	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	4	13	15	2.181818181818182	2.213507831787979	2.5540474982168986	2.1666666666666665	0.26678391959798997	1.1246231155778894	1.1666666666666667	0.00457286432160804	2.593969849246231	0.375	0.125	0.625	0.3333333333333333	0.7505000000000005	0.002275000000000471	0.8024000000000004	0.0030313124583617184	0.5231500000000002	0.011925000000000296	0.6304000000000002	0.022794609576603824	0.6666666666666666	0.00010562215654974874	0.028178791810044884	
0	0	seg1	58689.5	8730	0.02	48	0.0563668	1.0	0.79	2660001	2710000	25	0.1299482148886286	1.0	0.20721094073767093	1.8526370527410547e-05	1.4798959958402556	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	3	11	13	1.6363636363636365	1.872968165359059	2.213507831787979	1.6666666666666667	0.39914572864321607	0.9309547738693467	1.0	0.012914572864321608	1.3203015075376885	0.375	0.125	0.625	0.3333333333333333	0.6384500000000004	0.006425000000000347	0.7259000000000004	0.010063434881353814	0.5375000000000002	0.011875000000000191	0.6462500000000002	0.0220930232558143	0.5555555555555555	0.00034392951323744677	0.03400765932049448	
0	0	seg1	48689.5	8730	0.02	48	0.0563668	1.0	0.79	2670001	2720000	27	0.1299482148886286	1.0	0.2215452783162559	1.892437848756975e-05	1.3928947368421052	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	2	12	15	1.090909090909091	2.043237998573519	2.5540474982168986	1.1666666666666667	0.4481407035175879	0.9509547738693468	0.8333333333333334	0.014170854271356784	1.3204020100502512	0.375	0.125	0.625	0.3333333333333333	0.5999500000000003	0.007050000000000334	0.6846500000000003	0.011750979248271239	0.5231500000000002	0.011925000000000296	0.6304000000000002	0.022794609576603824	0.3333333333333333	0.00036885257196783916	0.025319364466110883	
0	0	seg1	38689.5	8730	0.02	48	0.0563668	1.0	0.79	2680001	2730000	27	0.1299482148886286	nan	0.0	1.0610212204244084e-05	0.9491733333333291	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	13	13	0.5454545454545455	2.213507831787979	2.213507831787979	0.6666666666666666	0.5056281407035176	0.5331658291457287	0.6666666666666666	0.01698492462311558	0.02964824120603015	0.5	0.25	1.0	0.5	0.5700500000000003	0.007550000000000279	0.6450500000000003	0.01324445224103197	0.6483500000000003	0.00835000000000019	0.7763500000000003	0.012878846302151904	Nan	0.003051076283925569	0.013174855188177691	
0	0	seg1	28689.5	8730	0.02	48	0.0563668	1.0	0.79	2690001	2740000	28	0.1299482148886286	nan	0.0	8.865177303546071e-06	1.0203009259259053	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	14	13	0.5454545454545455	2.3837776650024387	2.213507831787979	0.5	0.4963316582914573	0.44547738693467337	1.5	0.016231155778894474	0.026884422110552763	0.625	0.0625	1.0	0.1	0.5846500000000003	0.007050000000000334	0.6606500000000004	0.012058496536389856	0.7210000000000002	0.0069750000000002865	0.8562000000000002	0.009674063800277787	Nan	0.006227001932120002	0.013021898123081493	
0	1	seg1	18689.5	8730	0.02	48	0.0563668	1.0	0.79	2700001	2750000	28	0.1299482148886286	1.0	0.5023448056593275	1.6719334386687732e-05	0.6232239583332374	0.79	0.79	0.79	0.79	0.79	0.79	1	1	1	0	1	1	1	0	1	12	15	0.5454545454545455	2.043237998573519	2.5540474982168986	0.5	0.4007537688442212	0.8401507537688442	1.5	0.011306532663316583	1.2804522613065326	0.625	0.0625	1.0	0.1	0.6535000000000004	0.005475000000000341	0.7179000000000004	0.008377964804897227	0.5231500000000003	0.011925000000000407	0.6232500000000003	0.022794609576604032	Nan	0.020440902352709206	0.012478046899509253	
0	1	seg1	8689.5	8730	0.02	48	0.0563668	1.0	0.79	2710001	2760000	29	0.1299482148886286	1.0	0.5023368200171685	1.7030340606812135e-05	0.6334499999999346	0.79	0.79	0.79	0.79	0.79	0.79	1	1	1	0	1	1	1	0	1	11	16	0.5454545454545455	1.872968165359059	2.7243173314313585	0.5	0.34276381909547743	0.8557788944723618	1.5	0.008994974874371859	1.2748743718592965	0.625	0.0625	1.0	0.1	0.7015500000000002	0.004325000000000245	0.7683500000000002	0.006164920533105614	0.48115	0.018749999999999933	0.62395	0.038969136443936264	Nan	0.02442962631935203	0.020752134866752706	
0	1	seg1	1310.5	8730	0.02	48	0.0563668	1.0	0.79	2720001	2770000	28	0.1299482148886286	1.0	0.5022170658444717	1.761535230704614e-05	0.6546281249999562	0.79	0.79	0.79	0.79	0.79	0.79	1	1	1	0	1	1	1	0	1	10	16	0.5454545454545455	1.7026983321445992	2.7243173314313585	0.5	0.2452763819095477	0.8851758793969849	1.5	0.005979899497487437	1.2756281407035175	0.625	0.0625	1.0	0.1	0.7860500000000004	0.0028250000000002995	0.8568500000000003	0.0035939189618984773	0.4942499999999998	0.01814999999999989	0.6391499999999998	0.036722306525037725	Nan	0.02969986648677208	0.035841036609737004	
0	1	seg1	11310.5	8730	0.02	48	0.0563668	1.0	0.79	2730001	2780000	25	0.1299482148886286	1.0	0.5022649606612096	1.6821336426728537e-05	0.6356453124999328	0.79	0.79	0.79	0.79	0.79	0.79	1	1	1	0	1	1	1	0	1	10	13	0.5454545454545455	1.7026983321445992	2.213507831787979	0.5	0.30316582914572865	0.8452763819095478	1.5	0.008391959798994975	1.275326633165829	0.625	0.0625	1.0	0.1	0.7348500000000002	0.0038250000000003004	0.8032500000000002	0.005205143906920187	0.5151500000000002	0.01812500000000028	0.6632000000000002	0.03518392701155056	Nan	0.02860371406538257	0.05076890087142998	
0	1	seg1	21310.5	8730	0.02	48	0.0563668	1.0	0.79	2740001	2790000	28	0.1299482148886286	1.0	0.7840412862246924	1.6618332366647333e-05	0.347212500000005	0.79	0.79	0.79	0.79	0.79	0.79	1	1	1	0	1	1	1	0	0	17	11	0.0	2.8945871646458183	1.872968165359059	0.0	1.1289447236180905	0.8350753768844221	0.0	0.15748743718592964	1.2754773869346734	1	0	1	0	0.32434999999999997	0.04872499999999996	0.5081	0.15022352397101885	0.5268000000000002	0.015575000000000228	0.6555000000000002	0.02956529992407028	Nan	0.02211017274814045	0.054481011139214684	
0	0	seg1	31310.5	8730	0.02	48	0.0563668	1.0	0.79	2750001	2800000	26	0.1299482148886286	nan	-0.0	8.882177643552872e-06	0.18490196078431415	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	18	10	0.0	3.064856997860278	1.7026983321445992	0.0	1.5386432160804018	0.4463316582914573	0.0	0.2000502512562814	0.015979899497487435	1	0	1	0	0.22324999999999998	0.059224999999999944	0.36905	0.26528555431130996	0.69425	0.005350000000000077	0.78555	0.007706157724162876	Nan	0.027230550747218498	0.03626860913973758	
0	0	seg1	41310.5	8730	0.02	48	0.0563668	1.0	0.79	2760001	2810000	27	0.1299482148886286	nan	-0.0	7.346146922938459e-06	0.1581402439024388	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	9	0.0	3.4053966642891984	1.532428498930139	0.0	2.0251758793969845	0.3691457286432161	0.0	0.3165326633165829	0.012763819095477387	1	0	1	0	0.13495	0.08432499999999998	0.21594999999999998	0.6248610596517228	0.7191500000000001	0.005125000000000157	0.8121	0.007126468747827514	Nan	0.03709990202417733	0.02818209256685234	
0	0	seg1	51310.5	8730	0.02	48	0.0563668	1.0	0.79	2770001	2820000	26	0.1299482148886286	nan	-0.0	8.442168843376868e-06	0.18333333333333404	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	8	0.0	3.4053966642891984	1.3621586657156792	0.0	1.9579899497487434	0.4242211055276382	0.0	0.31336683417085426	0.017989949748743718	1	0	1	0	0.13274999999999998	0.08434999999999998	0.21194999999999997	0.6354048964218455	0.7616	0.0047000000000000375	0.8573000000000001	0.006171218487395007	Nan	0.025532447400137465	0.07202411107096178	
0	0	seg1	61310.5	8730	0.02	48	0.0563668	1.0	0.79	2780001	2830000	35	0.1299482148886286	nan	-0.0	1.4001280025600513e-05	0.2519123931623928	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	25	15	0.0	4.256745830361497	2.5540474982168986	0.0	2.867035175879397	0.70356783919598	0.0	0.6103517587939699	0.030100502512562813	1	0	1	0	0.1159	0.063	0.18259999999999998	0.543572044866264	0.6012000000000003	0.008300000000000307	0.6859000000000003	0.013805721889554728	Nan	0.030800009110593655	0.0400138192617027	
0	0	seg1	71310.5	8730	0.02	48	0.0563668	1.0	0.79	2790001	2840000	29	0.1299482148886286	nan	-0.0	1.719434388687774e-05	0.2944589552238824	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	17	17	0.0	2.8945871646458183	2.8945871646458183	0.0	2.1339698492462316	0.8640201005025127	0.0	0.4790954773869347	0.04050251256281407	1	0	1	0	0.19694999999999996	0.08804999999999995	0.34875	0.4470677837014469	0.6318000000000005	0.007700000000000373	0.7187000000000004	0.012187401076290547	Nan	0.048606825905158586	0.06563504225324171	
0	0	seg1	81310.5	8730	0.02	48	0.0563668	1.0	0.79	2800001	2850000	29	0.1299482148886286	nan	-0.0	1.3601272025440509e-05	0.315315040650407	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	15	18	0.0	2.5540474982168986	3.064856997860278	0.0	1.6916582914572864	0.6834673366834172	0.0	0.39879396984924625	0.030100502512562813	1	0	1	0	0.14469999999999997	0.10059999999999997	0.22029999999999997	0.6952315134761575	0.5927000000000003	0.0074750000000003425	0.6768500000000004	0.012611776615489014	Nan	0.022522600965010887	0.017687641857001262	
0	0	seg1	91310.5	8730	0.02	48	0.0563668	1.0	0.79	2810001	2860000	30	0.1299482148886286	nan	-0.0	1.1522230444608893e-05	0.2632075471698113	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	17	17	0.0	2.8945871646458183	2.8945871646458183	0.0	1.683366834170854	0.5789949748743719	0.0	0.39703517587939696	0.024020100502512562	1	0	1	0	0.14949999999999997	0.10747499999999997	0.23354999999999995	0.718896321070234	0.6692000000000004	0.004975000000000396	0.7588500000000004	0.0074342498505684295	Nan	0.025672715735905034	0.019132094396059156	
0	0	seg1	101310.5	8730	0.02	48	0.0563668	1.0	0.79	2820001	2870000	35	0.1299482148886286	nan	-0.0	1.2115242304846098e-05	0.274076086956522	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	19	0.0	3.4053966642891984	3.235126831074738	0.0	1.771758793969849	0.6087939698492464	0.0	0.3990954773869347	0.02437185929648241	1	0	1	0	0.14149999999999993	0.09739999999999993	0.22339999999999993	0.6883392226148408	0.6691500000000005	0.004925000000000512	0.7588000000000005	0.007360083688261987	Nan	0.021419978910256435	0.021090661322765547	
0	0	seg1	111310.5	8730	0.02	48	0.0563668	1.0	0.79	2830001	2880000	25	0.1299482148886286	nan	0.0	9.383187663753276e-06	0.21525	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	12	14	0.0	2.043237998573519	2.3837776650024387	0.0	0.7748241206030152	0.4715075376884423	0.0	0.09954773869346734	0.020954773869346733	1	0	1	0	0.45055	0.028049999999999964	0.63905	0.062257241149705836	0.7032000000000005	0.005975000000000508	0.8117500000000005	0.00849687144482438	Nan	0.009688167411482797	0.022218083043374845	
0	0	seg1	121310.5	8730	0.02	48	0.0563668	1.0	0.79	2840001	2890000	25	0.1299482148886286	nan	0.0	5.209104182083642e-06	0.1333125	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	12	12	0.0	2.043237998573519	2.043237998573519	0.0	0.39904522613065324	0.26175879396984925	0.0	0.013015075376884422	0.009597989949748744	1	0	1	0	0.6463500000000004	0.0063500000000003	0.7343500000000004	0.009824398545680043	0.7530000000000006	0.004775000000000529	0.8654500000000006	0.0063413014608240705	Nan	0.005284825288282339	0.00010777841396583948	
0	0	seg1	131310.5	8730	0.02	48	0.0563668	1.0	0.79	2850001	2900000	27	0.1299482148886286	nan	0.0	5.207104142082841e-06	0.11636718749999977	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	15	11	0.0	2.5540474982168986	1.872968165359059	0.0	0.751105527638191	0.2616582914572865	0.0	0.08306532663316583	0.009698492462311558	1	0	1	0	0.47905000000000003	0.016649999999999943	0.6150500000000001	0.03475628848763165	0.7530500000000004	0.004825000000000412	0.8655000000000005	0.006407277073236053	Nan	0.010686553710068158	0.00012899496916076415	
0	0	seg1	141310.5	8730	0.02	48	0.0563668	1.0	0.79	2860001	2910000	23	0.1299482148886286	nan	0.0	5.406108122162444e-06	0.9119662058370898	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	9	12	0.5454545454545455	1.532428498930139	2.043237998573519	0.5	0.594321608040201	0.2716582914572865	1.5	0.07904522613065326	0.009748743718592965	0.625	0.0625	1.0	0.1	0.5709000000000002	0.015875000000000195	0.7273500000000002	0.027806971448590276	0.7444500000000004	0.004850000000000465	0.8562500000000004	0.006514876754651706	Nan	0.010138079734168132	0.00011816468555177766	
0	0	seg1	151310.5	8730	0.02	48	0.0563668	1.0	0.79	2870001	2920000	22	0.1299482148886286	nan	0.0	4.6160923218464385e-06	0.7467826086956096	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	10	10	0.5454545454545455	1.7026983321445992	1.7026983321445992	0.5	0.9902512562814071	0.23195979899497493	1.5	0.23587939698492463	0.009246231155778894	0.625	0.0625	1.0	0.1	0.35525	0.052749999999999964	0.58075	0.14848698099929616	0.7872000000000005	0.003975000000000395	0.8934000000000004	0.005049542682927328	Nan	0.019282652911021516	0.001713953411403648	
